identifier,pkt,sample_idx,rssi,ant_array,channel,i,q
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,392.0208773145195,79.49611153732269
0.0,0.0,0.0,0.0,0.0,17.0,392.6019096907834,-76.57506452592744
0.0,0.0,0.0,0.0,0.0,17.0,333.4128602617993,-220.98838116979334
0.0,0.0,0.0,0.0,0.0,17.0,223.46472525306075,-331.75822004522223
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,392.0208773145195,79.49611153732269
0.0,0.0,0.0,0.0,0.0,17.0,392.6019096907834,-76.57506452592744
0.0,0.0,0.0,0.0,0.0,17.0,333.4128602617993,-220.98838116979334
0.0,0.0,0.0,0.0,0.0,17.0,223.46472525306075,-331.75822004522223
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,392.0208773145195,79.49611153732269
0.0,0.0,0.0,0.0,0.0,17.0,392.6019096907834,-76.57506452592744
0.0,0.0,0.0,0.0,0.0,17.0,333.4128602617993,-220.98838116979334
0.0,0.0,0.0,0.0,0.0,17.0,223.46472525306075,-331.75822004522223
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,400.0,0.0
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,-153.07337294603582
0.0,0.0,0.0,0.0,0.0,17.0,282.84271247461896,-282.8427124746191
0.0,0.0,0.0,0.0,0.0,17.0,153.073372946036,-369.55181300451466
0.0,0.0,0.0,0.0,0.0,17.0,-7.347880794884119e-14,-400.0
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460358,-369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,-282.8427124746191,-282.84271247461896
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,-153.07337294603587
0.0,0.0,0.0,0.0,0.0,17.0,-400.0,4.898587196589413e-14
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,153.07337294603596
0.0,0.0,0.0,0.0,0.0,17.0,-282.84271247461896,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460359,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,400.0,0.0
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,-153.07337294603582
0.0,0.0,0.0,0.0,0.0,17.0,282.84271247461896,-282.8427124746191
0.0,0.0,0.0,0.0,0.0,17.0,153.073372946036,-369.55181300451466
0.0,0.0,0.0,0.0,0.0,17.0,-7.347880794884119e-14,-400.0
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460358,-369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,-282.8427124746191,-282.84271247461896
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,-153.07337294603587
0.0,0.0,0.0,0.0,0.0,17.0,-400.0,4.898587196589413e-14
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,153.07337294603596
0.0,0.0,0.0,0.0,0.0,17.0,-282.84271247461896,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460359,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888,163.33146432050924
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228959752
0.0,0.0,0.0,0.0,0.0,17.0,373.68150841555183,-142.69593641123024
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726722,-274.83557727469537
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.1339928888006,163.3314643205078
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334727,11.167867228958166
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155512,-142.69593641123188
0.0,0.0,0.0,0.0,0.0,17.0,290.62932657267123,-274.8355772746964
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,365.133992888798,163.3314643205136
0.0,0.0,0.0,0.0,0.0,17.0,399.8440680334725,11.167867228964512
0.0,0.0,0.0,0.0,0.0,17.0,373.6815084155535,-142.69593641122592
0.0,0.0,0.0,0.0,0.0,17.0,290.6293265726754,-274.835577274692
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,400.0,0.0
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,-153.07337294603582
0.0,0.0,0.0,0.0,0.0,17.0,282.84271247461896,-282.8427124746191
0.0,0.0,0.0,0.0,0.0,17.0,153.073372946036,-369.55181300451466
0.0,0.0,0.0,0.0,0.0,17.0,-7.347880794884119e-14,-400.0
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460358,-369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,-282.8427124746191,-282.84271247461896
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,-153.07337294603587
0.0,0.0,0.0,0.0,0.0,17.0,-400.0,4.898587196589413e-14
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,153.07337294603596
0.0,0.0,0.0,0.0,0.0,17.0,-282.84271247461896,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460359,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,400.0,0.0
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,-153.07337294603582
0.0,0.0,0.0,0.0,0.0,17.0,282.84271247461896,-282.8427124746191
0.0,0.0,0.0,0.0,0.0,17.0,153.073372946036,-369.55181300451466
0.0,0.0,0.0,0.0,0.0,17.0,-7.347880794884119e-14,-400.0
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460358,-369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,-282.8427124746191,-282.84271247461896
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,-153.07337294603587
0.0,0.0,0.0,0.0,0.0,17.0,-400.0,4.898587196589413e-14
0.0,0.0,0.0,0.0,0.0,17.0,-369.5518130045147,153.07337294603596
0.0,0.0,0.0,0.0,0.0,17.0,-282.84271247461896,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,-153.0733729460359,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934939,250.30846991362145
0.0,0.0,0.0,0.0,0.0,17.0,384.04179094812605,111.85661717286047
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784101,-43.624391549708726
0.0,0.0,0.0,0.0,0.0,17.0,350.6531271619636,-192.46398211492917
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934949,250.3084699136202
0.0,0.0,0.0,0.0,0.0,17.0,384.04179094812645,111.85661717285895
0.0,0.0,0.0,0.0,0.0,17.0,397.61402447840993,-43.62439154971049
0.0,0.0,0.0,0.0,0.0,17.0,350.6531271619629,-192.46398211493042
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934949,250.3084699136202
0.0,0.0,0.0,0.0,0.0,17.0,384.04179094812645,111.85661717285895
0.0,0.0,0.0,0.0,0.0,17.0,397.61402447840993,-43.62439154971049
0.0,0.0,0.0,0.0,0.0,17.0,350.6531271619629,-192.46398211493042
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934949,250.3084699136202
0.0,0.0,0.0,0.0,0.0,17.0,384.04179094812645,111.85661717285895
0.0,0.0,0.0,0.0,0.0,17.0,397.61402447840993,-43.62439154971049
0.0,0.0,0.0,0.0,0.0,17.0,350.6531271619629,-192.46398211493042
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
0.0,0.0,0.0,0.0,0.0,17.0,350.65312716196445,-192.4639821149276
0.0,0.0,0.0,0.0,0.0,17.0,2.4492935982947064e-14,400.0
0.0,0.0,0.0,0.0,0.0,17.0,153.07337294603593,369.5518130045147
0.0,0.0,0.0,0.0,0.0,17.0,282.842712474619,282.842712474619
0.0,0.0,0.0,0.0,0.0,17.0,369.5518130045147,153.0733729460359
0.0,0.0,0.0,0.0,0.0,17.0,312.0026760934929,250.30846991362264
0.0,0.0,0.0,0.0,0.0,17.0,384.0417909481256,111.85661717286199
0.0,0.0,0.0,0.0,0.0,17.0,397.6140244784102,-43.62439154970731
